0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.46849238872528076,0.613985538482666,2.4357694883292424e-07,0.5767612457275391,0.5484203696250916,0.045392412692308426,0.632429838180542,0.4752630293369293,0.049060627818107605,0.6894596815109253,0.42561155557632446,0.0300226379185915,0.7256715297698975,0.36521175503730774,0.009545697830617428,0.45143643021583557,0.32476896047592163,0.06822126358747482,0.486698180437088,0.198652982711792,0.06975992023944855,0.5026963949203491,0.1202690601348877,0.06444673240184784,0.5102056860923767,0.0597396194934845,0.05548242852091789,0.43782132863998413,0.32168152928352356,0.01846882700920105,0.5709318518638611,0.22275805473327637,-0.0037630090955644846,0.6592528223991394,0.25466376543045044,-0.02236655354499817,0.6999983787536621,0.3085281252861023,-0.03022373653948307,0.4514603614807129,0.3313060998916626,-0.030141102150082588,0.5872950553894043,0.22750265896320343,-0.05484716594219208,0.6742463111877441,0.27532878518104553,-0.05727504938840866,0.7089723944664001,0.3394661545753479,-0.052345193922519684,0.4961819648742676,0.3456913232803345,-0.07622422277927399,0.5834843516349792,0.2370622307062149,-0.09135249257087708,0.6514595150947571,0.2603197991847992,-0.08096481114625931,0.6867983937263489,0.3130508363246918,-0.06896637380123138
0.46641236543655396,0.6125712394714355,2.732349742018414e-07,0.5724483728408813,0.5484546422958374,0.037719935178756714,0.6301824450492859,0.4771828055381775,0.03745444864034653,0.6867130398750305,0.42825382947921753,0.015995098277926445,0.7246700525283813,0.3695317208766937,-0.006072141230106354,0.4458898901939392,0.32509058713912964,0.05937879532575607,0.4774019122123718,0.19928184151649475,0.05553095415234566,0.4957151412963867,0.11921340227127075,0.04738204553723335,0.5023356080055237,0.060632020235061646,0.03800429403781891,0.4336363673210144,0.32164135575294495,0.01364104449748993,0.5683250427246094,0.22701331973075867,-0.015179134905338287,0.6577267646789551,0.25917255878448486,-0.03426104038953781,0.6976800560951233,0.31373584270477295,-0.040676917880773544,0.44729554653167725,0.3289910554885864,-0.03185530751943588,0.5882541537284851,0.2298145592212677,-0.06163178011775017,0.6724653244018555,0.27544254064559937,-0.06372813880443573,0.7057378888130188,0.33725911378860474,-0.05665122717618942,0.4906768798828125,0.3421269655227661,-0.07541665434837341,0.5795294642448425,0.24020732939243317,-0.092887744307518,0.6449092030525208,0.25691092014312744,-0.08308713883161545,0.6796716451644897,0.3012133538722992,-0.07031813263893127
0.46518588066101074,0.6163243055343628,2.7626285259430006e-07,0.5706949830055237,0.5503880977630615,0.04038562253117561,0.6265923976898193,0.47669005393981934,0.04185807332396507,0.6838345527648926,0.4272521734237671,0.022943176329135895,0.7195422053337097,0.36774948239326477,0.0029878749046474695,0.44714123010635376,0.32037219405174255,0.056078240275382996,0.48123568296432495,0.19337785243988037,0.05351749807596207,0.4989676773548126,0.11625945568084717,0.04683835804462433,0.5091550946235657,0.05719350278377533,0.03792846202850342,0.43036848306655884,0.31868743896484375,0.010100781917572021,0.5683576464653015,0.21966958045959473,-0.014843160286545753,0.6582096815109253,0.2535063326358795,-0.03177275508642197,0.6999057531356812,0.3082502484321594,-0.03765701875090599,0.43949243426322937,0.33125409483909607,-0.03474562242627144,0.5813916325569153,0.2294939160346985,-0.0609433576464653,0.6679719686508179,0.2760499119758606,-0.06073305383324623,0.7022008299827576,0.33796820044517517,-0.053278643637895584,0.47799256443977356,0.3513907194137573,-0.0773390382528305,0.5720395445823669,0.24431796371936798,-0.0936647430062294,0.6389509439468384,0.26326683163642883,-0.08300905674695969,0.6714957356452942,0.30860623717308044,-0.06997640430927277
0.4607565701007843,0.618445634841919,3.518363769217103e-07,0.5671699047088623,0.5550700426101685,0.05032949522137642,0.6251444816589355,0.48347827792167664,0.05843643844127655,0.6831620931625366,0.4330912232398987,0.04293445870280266,0.718683123588562,0.36945080757141113,0.025716330856084824,0.4432297945022583,0.32898905873298645,0.08298039436340332,0.4765104353427887,0.20825591683387756,0.08717331290245056,0.4948078989982605,0.12879231572151184,0.08057098835706711,0.5014211535453796,0.06814055144786835,0.07062181830406189,0.429642915725708,0.3245983123779297,0.032982584089040756,0.5604875087738037,0.23045822978019714,0.01310925092548132,0.6525733470916748,0.264236181974411,-0.006988403387367725,0.6923525929450989,0.31883901357650757,-0.01616012491285801,0.44185853004455566,0.33272814750671387,-0.01620328240096569,0.5756902694702148,0.2301838994026184,-0.03800360858440399,0.6638455390930176,0.2772473990917206,-0.04128677397966385,0.6980019211769104,0.339608758687973,-0.037406496703624725,0.48603859543800354,0.34603098034858704,-0.06268133223056793,0.5794689655303955,0.23883689939975739,-0.07487751543521881,0.6454521417617798,0.2616998553276062,-0.0642276406288147,0.675289511680603,0.31176450848579407,-0.05268656089901924
0.45481759309768677,0.6328619718551636,2.0533751410312107e-07,0.572555422782898,0.5561052560806274,0.06057322770357132,0.6244485378265381,0.48160457611083984,0.07727503776550293,0.6834087371826172,0.43128570914268494,0.06848825514316559,0.7210713624954224,0.37041500210762024,0.05814129486680031,0.43609344959259033,0.32892271876335144,0.09979505836963654,0.4726351201534271,0.20927974581718445,0.10721886157989502,0.49356263875961304,0.12920907139778137,0.10184811800718307,0.5025494694709778,0.06861361861228943,0.09249148517847061,0.42424848675727844,0.3250095248222351,0.0464349202811718,0.5649652481079102,0.23504111170768738,0.027357129380106926,0.65655517578125,0.2698873281478882,0.005263844039291143,0.6965574026107788,0.32311710715293884,-0.004951903130859137,0.43665990233421326,0.33490803837776184,-0.005938112270087004,0.5799655318260193,0.23883338272571564,-0.03129217028617859,0.6700030565261841,0.29014891386032104,-0.03963683545589447,0.7049075365066528,0.3536911904811859,-0.037397440522909164,0.47822868824005127,0.3503110110759735,-0.05419812723994255,0.5762608647346497,0.2475966364145279,-0.07052738219499588,0.6455522179603577,0.2715266942977905,-0.06360778212547302,0.6777376532554626,0.31986257433891296,-0.05354120954871178
0.4539668560028076,0.626354455947876,3.4753080058180785e-07,0.5655168294906616,0.5566651225090027,0.047114308923482895,0.6200209259986877,0.4866796135902405,0.05003324896097183,0.6807191967964172,0.43520402908325195,0.028939062729477882,0.7191497087478638,0.37110036611557007,0.00632630055770278,0.4370761513710022,0.33502405881881714,0.0721866562962532,0.47134900093078613,0.20476339757442474,0.07106325030326843,0.4903419017791748,0.12514778971672058,0.06335046142339706,0.49891671538352966,0.06528908014297485,0.05331942439079285,0.4220989942550659,0.33140385150909424,0.020869256928563118,0.5675912499427795,0.23642364144325256,-0.0071701002307236195,0.658708930015564,0.2705901265144348,-0.02836175635457039,0.6992149353027344,0.3259894847869873,-0.03646101430058479,0.43117755651474,0.3414085805416107,-0.029681982472538948,0.580250084400177,0.2418893724679947,-0.059502508491277695,0.6678335070610046,0.2908278703689575,-0.06312865763902664,0.7009545564651489,0.3533551096916199,-0.05731961131095886,0.46949148178100586,0.3582038879394531,-0.07743778079748154,0.5742065906524658,0.25620073080062866,-0.0962778851389885,0.643385648727417,0.2765236794948578,-0.08731862902641296,0.6755304932594299,0.3223107159137726,-0.07496920228004456
0.4522044360637665,0.637121319770813,3.328206048536231e-07,0.565707802772522,0.5617595314979553,0.05854887142777443,0.6180270314216614,0.490710973739624,0.0683126300573349,0.6796579957008362,0.4397578835487366,0.052310872822999954,0.7168066501617432,0.37765973806381226,0.03420693054795265,0.4332333207130432,0.34117648005485535,0.09195203334093094,0.46742767095565796,0.2199990302324295,0.0977395623922348,0.48991021513938904,0.14270417392253876,0.09197672456502914,0.5027401447296143,0.08549000322818756,0.08251181989908218,0.423384428024292,0.3364647924900055,0.03767331689596176,0.5642961263656616,0.2430558204650879,0.019304582849144936,0.659136176109314,0.27613338828086853,-0.0017109931213781238,0.7044386863708496,0.3309819996356964,-0.011812172830104828,0.43627506494522095,0.34692680835723877,-0.015245798043906689,0.5798331499099731,0.24864788353443146,-0.03603707626461983,0.668823778629303,0.2954183518886566,-0.04043016955256462,0.7040214538574219,0.3572482466697693,-0.03784581646323204,0.47707754373550415,0.36381709575653076,-0.06455886363983154,0.577290415763855,0.26415306329727173,-0.07531999051570892,0.6415449976921082,0.28497514128685,-0.06460905820131302,0.6689344048500061,0.3305038809776306,-0.05334349349141121
0.44862788915634155,0.6378369331359863,3.126626779703656e-07,0.5651088953018188,0.563677966594696,0.05054812133312225,0.6227155923843384,0.4925414025783539,0.05871224030852318,0.6827444434165955,0.44376298785209656,0.0430196113884449,0.7187047004699707,0.3849633038043976,0.024871984496712685,0.44023627042770386,0.34120994806289673,0.08074302971363068,0.46472424268722534,0.22172842919826508,0.07807435095310211,0.48279187083244324,0.1410423219203949,0.06704926490783691,0.4906902611255646,0.08179786801338196,0.05527615547180176,0.42563745379447937,0.33918482065200806,0.029375508427619934,0.5658349394798279,0.25398650765419006,6.301682151388377e-05,0.659375011920929,0.2909335494041443,-0.024765558540821075,0.7007290124893188,0.34595489501953125,-0.03490070626139641,0.43313300609588623,0.35249778628349304,-0.021689174696803093,0.5775601863861084,0.2629376947879791,-0.05315997824072838,0.6678058505058289,0.30948948860168457,-0.06070041283965111,0.704147219657898,0.36906468868255615,-0.056660860776901245,0.4677879810333252,0.37358424067497253,-0.06962282210588455,0.56455397605896,0.2722247242927551,-0.0895846039056778,0.6319156885147095,0.2810215651988983,-0.08404113352298737,0.6655105352401733,0.31480538845062256,-0.07430269569158554
0.4485551714897156,0.6442599296569824,3.12276199565531e-07,0.5611773729324341,0.5722166299819946,0.050842031836509705,0.6184471249580383,0.4979940354824066,0.05500489100813866,0.6765546798706055,0.4461277723312378,0.03368687629699707,0.7201788425445557,0.38651594519615173,0.009918535128235817,0.43387627601623535,0.34943270683288574,0.07995262742042542,0.46889233589172363,0.22555121779441833,0.08334558457136154,0.4855429530143738,0.14566093683242798,0.07681553065776825,0.4931442141532898,0.08531102538108826,0.06641638278961182,0.4199792146682739,0.34537315368652344,0.025871919468045235,0.5682981610298157,0.26571589708328247,0.003442375687882304,0.6580853462219238,0.2963029444217682,-0.017046036198735237,0.7008529901504517,0.3498084247112274,-0.02645469829440117,0.43042275309562683,0.3550788462162018,-0.027109617367386818,0.5814508199691772,0.26738840341567993,-0.05095776543021202,0.668249249458313,0.3116728961467743,-0.053871966898441315,0.7055004239082336,0.3710591495037079,-0.05000047758221626,0.469765305519104,0.37141120433807373,-0.07752536237239838,0.5767831206321716,0.2783951461315155,-0.09158835560083389,0.6495393514633179,0.30088314414024353,-0.08027293533086777,0.6906743049621582,0.34900614619255066,-0.06759466230869293
0.4525449872016907,0.6398218870162964,4.746578667891299e-07,0.5633212924003601,0.5748560428619385,0.04017990827560425,0.6215338110923767,0.5034244060516357,0.04245300218462944,0.6811437606811523,0.4486417770385742,0.022794734686613083,0.7231373190879822,0.3896719813346863,0.0025975957978516817,0.43702569603919983,0.35337382555007935,0.0735134482383728,0.47318512201309204,0.2297438383102417,0.07436910271644592,0.4922451376914978,0.15079541504383087,0.06697560101747513,0.5027396082878113,0.09217803180217743,0.05729071795940399,0.4213207960128784,0.3468209505081177,0.028493810445070267,0.5708733797073364,0.26724693179130554,0.005003136117011309,0.6644885540008545,0.2982626259326935,-0.014693770557641983,0.7110528945922852,0.35065943002700806,-0.02249886468052864,0.4300974905490875,0.3538573980331421,-0.01650366373360157,0.5878810882568359,0.27284979820251465,-0.04248245432972908,0.6747413873672485,0.31504911184310913,-0.04743564873933792,0.7130215167999268,0.37326303124427795,-0.04341243952512741,0.46520841121673584,0.3670186698436737,-0.059416595846414566,0.5867913961410522,0.2852642238140106,-0.07410182803869247,0.6588913202285767,0.3096052408218384,-0.0647512674331665,0.6970155835151672,0.35693687200546265,-0.05236310884356499
